0,1,2,3,4,5,6,7,8,9
0,0,0,681,563,559,22,0,0,0
0,0,0,714,563,559,22,0,0,0
0,0,0,671,563,559,22,0,0,0
0,0,0,675,563,559,22,0,0,0
0,0,0,712,563,559,22,0,0,0
0,0,0,707,563,559,22,0,0,0
0,0,0,715,563,559,22,0,0,0
0,0,0,715,563,559,22,0,0,0
0,0,0,735,563,559,22,0,0,0
0,0,0,706,563,559,22,0,0,0
0,0,0,704,563,559,22,0,0,0
0,0,0,723,563,559,22,0,0,0
0,0,0,724,563,559,22,0,0,0
0,0,0,724,563,559,22,0,0,0
0,0,0,724,563,559,22,0,0,0
0,0,0,724,563,559,22,0,0,0
0,0,0,721,563,559,22,0,0,0
0,0,0,65,563,32085,22,0,0,0
0,0,0,125,563,31407,22,0,0,0
0,0,0,63,563,559,22,0,0,0
0,0,0,63,563,559,22,0,0,0
0,0,0,66,563,559,22,0,0,0
0,0,0,13196,30327,559,22,0,0,0
0,0,0,13642,30412,559,22,0,0,0
0,0,0,8081,563,559,22,0,0,0
0,0,0,8039,563,559,22,0,0,0
0,0,0,69,563,559,22,0,0,0
0,0,0,1231,26709,559,22,0,0,0
0,0,0,1245,563,559,22,0,0,0
0,0,0,3550,563,559,22,0,0,0
0,0,0,3223,27339,559,22,0,0,0
0,0,0,3223,27339,559,22,0,0,0
0,0,0,2855,27186,559,22,0,0,0
0,0,0,2794,27165,559,22,0,0,0
0,0,0,2778,27158,559,22,0,0,0
0,0,0,2782,27160,559,22,0,0,0
0,0,0,70,563,559,22,0,0,0
0,0,0,2787,27163,559,22,0,0,0
0,0,0,2753,27149,559,22,0,0,0
0,0,0,10692,29703,559,22,0,0,0
0,0,0,10692,29703,559,22,0,0,0
0,0,0,10692,29703,559,22,0,0,0
0,0,0,6526,563,32271,22,0,0,0
0,0,0,6526,563,32271,22,0,0,0
0,0,0,11713,29991,559,22,0,0,0
0,0,0,74,563,559,22,0,0,0
0,0,0,6469,563,32211,22,0,0,0
0,0,0,6469,563,32211,22,0,0,0
0,0,0,6469,563,32211,22,0,0,0
0,0,0,6469,563,32211,22,0,0,0
0,0,0,6534,563,32273,22,0,0,0
0,0,0,6534,563,32273,22,0,0,0
0,0,0,17366,31123,559,22,0,0,0
0,0,0,10073,563,559,22,0,0,0
0,0,0,62,563,31922,22,0,0,0
0,0,0,189,563,559,22,0,0,0
0,0,0,82,563,559,22,0,0,0
0,0,0,25849,32290,559,22,0,0,0
0,0,0,58,563,559,22,0,0,0
0,0,0,84,563,559,22,0,0,0
0,0,0,11976,563,559,22,0,0,0
0,0,0,8714,28953,559,22,0,0,0
0,0,0,20829,563,559,22,0,0,0
0,0,0,14989,30617,559,22,0,0,0
0,0,0,8139,28813,559,22,0,0,0
0,0,0,7951,563,559,22,0,0,0
0,0,0,23224,563,559,22,0,0,0
0,0,0,16554,563,559,22,0,0,0
0,0,0,14785,30593,559,22,0,0,0
0,0,0,15825,30783,559,22,0,0,0
0,0,0,24149,32146,559,22,0,0,0
0,0,0,23643,32088,559,22,0,0,0
0,0,0,112,563,559,22,0,0,0
0,0,0,113,563,559,22,0,0,0
0,0,0,114,563,31315,22,0,0,0
0,0,0,8769,28965,559,22,0,0,0
0,0,0,8769,28966,559,22,0,0,0
0,0,0,8384,563,559,22,0,0,0
0,0,0,8384,563,559,22,0,0,0
0,0,0,115,563,559,22,0,0,0
0,0,0,117,563,559,22,0,0,0
0,0,0,5566,28032,559,22,0,0,0
0,0,0,21947,31920,559,22,0,0,0
0,0,0,788,563,559,22,0,0,0
0,0,0,9621,29303,559,22,0,0,0
0,0,0,410,25,550,22,0,0,0
0,0,0,13505,30393,559,22,0,0,0
0,0,0,937,563,559,22,0,0,0
0,0,0,8334,28867,559,22,0,0,0
0,0,0,8732,28959,559,22,0,0,0
0,0,0,206,563,31793,22,0,0,0
0,0,0,8974,29048,559,22,0,0,0
0,0,0,8969,29047,559,22,0,0,0
0,0,0,8973,29048,559,22,0,0,0
0,0,0,8945,29035,559,22,0,0,0
0,0,0,8994,29053,559,22,0,0,0
0,0,0,8940,29034,559,22,0,0,0
0,0,0,8948,29038,559,22,0,0,0
0,0,0,707,563,559,22,0,0,0
0,0,0,9051,29070,559,22,0,0,0
0,0,0,8979,29050,559,22,0,0,0
0,0,0,15932,563,559,22,0,0,0
0,0,0,9091,29083,559,22,0,0,0
0,0,0,9058,29070,559,22,0,0,0
0,0,0,9032,29061,559,22,0,0,0
0,0,0,17523,563,559,22,0,0,0
0,0,0,16091,563,559,22,0,0,0
0,0,0,16002,563,559,22,0,0,0
0,0,0,3171,563,559,22,0,0,0
0,0,0,21307,31866,559,22,0,0,0
0,0,0,2207,563,559,22,0,0,0
0,0,0,116,563,31899,22,0,0,0
0,0,0,118,563,31976,22,0,0,0
0,0,0,7802,563,559,22,0,0,0
0,0,0,7988,563,559,22,0,0,0
0,0,0,8011,563,559,22,0,0,0
0,0,0,9859,29380,559,22,0,0,0
0,0,0,5913,563,559,22,0,0,0
0,0,0,9323,29159,559,22,0,0,0
0,0,0,8036,563,559,22,0,0,0
0,0,0,11757,30005,559,22,0,0,0
0,0,0,151,563,559,22,0,0,0
0,0,0,152,563,559,22,0,0,0
0,0,0,153,563,559,22,0,0,0
0,0,0,5852,28128,559,22,0,0,0
0,0,0,155,563,559,22,0,0,0
0,0,0,156,563,559,22,0,0,0
0,0,0,5858,28129,559,22,0,0,0
0,0,0,5864,28132,559,22,0,0,0
0,0,0,157,563,559,22,0,0,0
0,0,0,158,563,559,22,0,0,0
0,0,0,159,563,559,22,0,0,0
0,0,0,3334,27366,559,22,0,0,0
0,0,0,23868,32104,559,22,0,0,0
0,0,0,205,563,559,22,0,0,0
0,0,0,18214,31513,559,22,0,0,0
0,0,0,19540,31661,559,22,0,0,0
0,0,0,8268,563,559,22,0,0,0
0,0,0,4469,563,559,22,0,0,0
0,0,0,5553,28029,559,22,0,0,0
0,0,0,23361,32064,559,22,0,0,0
0,0,0,161,563,559,22,0,0,0
0,0,0,8355,563,559,22,0,0,0
0,0,0,54,563,559,22,0,0,0
0,0,0,54,563,559,22,0,0,0
0,0,0,56,563,559,22,0,0,0
0,0,0,56,563,559,22,0,0,0
0,0,0,2599,27099,559,22,0,0,0
0,0,0,162,563,559,22,0,0,0
0,0,0,9412,563,559,22,0,0,0
0,0,0,163,563,559,22,0,0,0
0,0,0,288,563,559,22,0,0,0
0,0,0,3187,27324,559,22,0,0,0
0,0,0,13745,563,559,22,0,0,0
0,0,0,225,563,559,22,0,0,0
0,0,0,225,563,559,22,0,0,0
0,0,0,225,563,559,22,0,0,0
0,0,0,225,563,559,22,0,0,0
0,0,0,225,563,559,22,0,0,0
0,0,0,225,563,559,22,0,0,0
0,0,0,2636,27108,559,22,0,0,0
0,0,0,7586,563,559,22,0,0,0
0,0,0,13665,563,559,22,0,0,0
0,0,0,13669,563,559,22,0,0,0
0,0,0,13698,563,559,22,0,0,0
0,0,0,6953,28491,559,22,0,0,0
0,0,0,8307,28862,559,22,0,0,0
0,0,0,9762,29344,559,22,0,0,0
0,0,0,224,563,559,22,0,0,0
0,0,0,13525,563,559,22,0,0,0
0,0,0,325,500,445,22,0,0,0
0,0,0,369,563,31501,22,0,0,0
0,0,0,234,563,559,22,0,0,0
0,0,0,168,563,559,22,0,0,0
0,0,0,4642,563,559,22,0,0,0
0,0,0,14291,30520,559,22,0,0,0
0,0,0,11368,563,559,22,0,0,0
0,0,0,6872,563,559,22,0,0,0
0,0,0,10981,563,559,22,0,0,0
0,0,0,4583,563,559,22,0,0,0
0,0,0,4665,563,559,22,0,0,0
0,0,0,4609,563,559,22,0,0,0
0,0,0,4609,563,559,22,0,0,0
0,0,0,4609,563,559,22,0,0,0
0,0,0,4609,563,559,22,0,0,0
0,0,0,13795,30429,559,22,0,0,0
0,0,0,4339,563,559,22,0,0,0
0,0,0,3343,27368,559,22,0,0,0
0,0,0,10987,563,559,22,0,0,0
0,0,0,4363,563,559,22,0,0,0
0,0,0,18166,563,559,22,0,0,0
0,0,0,9816,29369,559,22,0,0,0
0,0,0,5706,28074,559,22,0,0,0
0,0,0,3838,563,559,22,0,0,0
0,0,0,238,563,559,22,0,0,0
0,0,0,169,563,559,22,0,0,0
0,0,0,169,563,559,22,0,0,0
0,0,0,7705,563,559,22,0,0,0
0,0,0,961,26623,559,22,0,0,0
0,0,0,5746,28088,559,22,0,0,0
0,0,0,7737,563,559,22,0,0,0
0,0,0,7910,563,559,22,0,0,0
0,0,0,5878,28138,559,22,0,0,0
0,0,0,8962,563,559,22,0,0,0
0,0,0,176,563,559,22,0,0,0
0,0,0,6888,563,559,22,0,0,0
0,0,0,641,563,559,22,0,0,0
0,0,0,2848,27182,559,22,0,0,0
0,0,0,5027,563,559,22,0,0,0
0,0,0,177,563,559,22,0,0,0
0,0,0,179,563,559,22,0,0,0
0,0,0,2099,26961,559,22,0,0,0
0,0,0,181,563,559,22,0,0,0
0,0,0,12625,30216,559,22,0,0,0
0,0,0,24992,32187,559,22,0,0,0
0,0,0,3419,27384,559,22,0,0,0
0,0,0,3175,563,559,22,0,0,0
0,0,0,25810,32286,559,22,0,0,0
0,0,0,10810,563,559,22,0,0,0
0,0,0,1495,26752,559,22,0,0,0
0,0,0,13036,563,559,22,0,0,0
0,0,0,9753,29340,559,22,0,0,0
0,0,0,32477,88,26244,22,0,0,0
0,0,0,9653,29317,559,22,0,0,0
0,0,0,9704,29331,559,22,0,0,0
0,0,0,83,563,559,22,0,0,0
0,0,0,19792,563,559,22,0,0,0
0,0,0,9816,29369,559,22,0,0,0
0,0,0,15388,563,559,22,0,0,0
0,0,0,185,563,559,22,0,0,0
0,0,0,9802,29359,559,22,0,0,0
0,0,0,7399,563,559,22,0,0,0
0,0,0,164,563,559,22,0,0,0
0,0,0,15378,563,559,22,0,0,0
0,0,0,254,563,559,22,0,0,0
0,0,0,254,563,559,22,0,0,0
0,0,0,15382,563,559,22,0,0,0
0,0,0,5354,27964,559,22,0,0,0
0,0,0,10010,29436,559,22,0,0,0
0,0,0,10651,29693,559,22,0,0,0
0,0,0,10762,29725,559,22,0,0,0
0,0,0,15399,563,559,22,0,0,0
0,0,0,15399,563,559,22,0,0,0
0,0,0,9537,29279,559,22,0,0,0
0,0,0,67,563,26053,22,0,0,0
0,0,0,15404,563,559,22,0,0,0
0,0,0,18756,31594,559,22,0,0,0
0,0,0,17900,31409,559,22,0,0,0
0,0,0,186,563,559,22,0,0,0
0,0,0,187,563,559,22,0,0,0
0,0,0,178,563,559,22,0,0,0
0,0,0,188,563,559,22,0,0,0
0,0,0,20539,31796,494,22,0,0,0
0,0,0,21041,31841,559,22,0,0,0
0,0,0,395,26449,559,22,0,0,0
0,0,0,11882,30041,559,22,0,0,0
0,0,0,7848,563,559,22,0,0,0
0,0,0,9388,29196,559,22,0,0,0
0,0,0,7784,563,559,22,0,0,0
0,0,0,13423,30382,559,22,0,0,0
0,0,0,18975,31610,559,22,0,0,0
0,0,0,7870,563,559,22,0,0,0
0,0,0,13394,30376,559,22,0,0,0
0,0,0,5324,563,559,22,0,0,0
0,0,0,190,563,559,22,0,0,0
0,0,0,4835,563,559,22,0,0,0
0,0,0,191,563,559,22,0,0,0
0,0,0,191,563,559,22,0,0,0
0,0,0,3578,27412,559,22,0,0,0
0,0,0,5407,563,559,22,0,0,0
0,0,0,13550,30401,559,22,0,0,0
0,0,0,523,26497,559,22,0,0,0
0,0,0,523,26497,559,22,0,0,0
0,0,0,25256,32219,559,22,0,0,0
0,0,0,5467,563,559,22,0,0,0
0,0,0,5453,563,559,22,0,0,0
0,0,0,5393,563,559,22,0,0,0
0,0,0,193,563,559,22,0,0,0
0,0,0,5387,563,559,22,0,0,0
0,0,0,16572,563,559,22,0,0,0
0,0,0,10030,29446,559,22,0,0,0
0,0,0,13690,563,559,22,0,0,0
0,0,0,11677,29978,559,22,0,0,0
0,0,0,543,26504,559,22,0,0,0
0,0,0,26145,563,559,22,0,0,0
0,0,0,20653,31812,559,22,0,0,0
0,0,0,9576,29287,559,22,0,0,0
0,0,0,345,563,559,22,0,0,0
0,0,0,730,26562,559,22,0,0,0
0,0,0,20011,563,559,22,0,0,0
0,0,0,10020,29440,559,22,0,0,0
0,0,0,13698,563,559,22,0,0,0
0,0,0,10013,29439,559,22,0,0,0
0,0,0,196,563,559,22,0,0,0
0,0,0,25134,32201,559,22,0,0,0
0,0,0,20102,563,559,22,0,0,0
0,0,0,3241,563,559,22,0,0,0
0,0,0,17109,563,559,22,0,0,0
0,0,0,24683,563,559,22,0,0,0
0,0,0,293,563,31466,22,0,0,0
0,0,0,10020,29440,559,22,0,0,0
0,0,0,572,26511,559,22,0,0,0
0,0,0,197,563,559,22,0,0,0
0,0,0,574,26513,559,22,0,0,0
0,0,0,24721,563,559,22,0,0,0
0,0,0,198,563,559,22,0,0,0
0,0,0,580,26514,559,22,0,0,0
0,0,0,6097,28220,559,22,0,0,0
0,0,0,925,26610,559,22,0,0,0
0,0,0,14126,563,559,22,0,0,0
0,0,0,573,26512,559,22,0,0,0
0,0,0,3659,563,559,22,0,0,0
0,0,0,9085,29079,559,22,0,0,0
0,0,0,12031,30081,559,22,0,0,0
0,0,0,199,563,559,22,0,0,0
0,0,0,12203,563,559,22,0,0,0
0,0,0,585,26516,559,22,0,0,0
0,0,0,5089,27884,559,22,0,0,0
0,0,0,12782,563,559,22,0,0,0
0,0,0,14204,563,559,22,0,0,0
0,0,0,119,21,6,22,0,0,0
0,0,0,17090,563,559,22,0,0,0
0,0,0,2364,563,559,22,0,0,0
0,0,0,2360,563,559,22,0,0,0
0,0,0,5155,27906,559,22,0,0,0
0,0,0,5138,27902,559,22,0,0,0
0,0,0,160,563,25835,22,0,0,0
0,0,0,17898,563,559,22,0,0,0
0,0,0,17898,563,559,22,0,0,0
0,0,0,5125,27896,559,22,0,0,0
0,0,0,5141,27902,559,22,0,0,0
0,0,0,2356,563,559,22,0,0,0
0,0,0,2391,563,559,22,0,0,0
0,0,0,2360,563,559,22,0,0,0
0,0,0,2405,563,559,22,0,0,0
0,0,0,5125,27896,559,22,0,0,0
0,0,0,17557,31189,559,22,0,0,0
0,0,0,2374,563,559,22,0,0,0
0,0,0,6168,563,559,22,0,0,0
0,0,0,5150,27904,559,22,0,0,0
0,0,0,13547,563,559,22,0,0,0
0,0,0,23749,32099,559,22,0,0,0
0,0,0,2414,563,559,22,0,0,0
0,0,0,13587,563,559,22,0,0,0
0,0,0,23613,32084,559,22,0,0,0
0,0,0,2374,563,559,22,0,0,0
0,0,0,23588,32082,559,22,0,0,0
0,0,0,23924,32120,559,22,0,0,0
0,0,0,203,563,559,22,0,0,0
0,0,0,13708,563,559,22,0,0,0
0,0,0,21126,31849,559,22,0,0,0
0,0,0,17351,563,559,22,0,0,0
0,0,0,17351,563,559,22,0,0,0
0,0,0,13718,563,559,22,0,0,0
0,0,0,13713,563,559,22,0,0,0
0,0,0,13661,563,559,22,0,0,0
0,0,0,9939,29406,559,22,0,0,0
0,0,0,13728,563,559,22,0,0,0
0,0,0,12210,30108,559,22,0,0,0
0,0,0,3830,27494,559,22,0,0,0
0,0,0,15401,563,559,22,0,0,0
0,0,0,11693,29985,559,22,0,0,0
0,0,0,734,26563,559,22,0,0,0
0,0,0,11760,30006,559,22,0,0,0
0,0,0,12565,30208,559,22,0,0,0
0,0,0,12035,30082,559,22,0,0,0
0,0,0,6123,563,31961,22,0,0,0
0,0,0,11998,30073,559,22,0,0,0
0,0,0,12023,30078,559,22,0,0,0
0,0,0,21869,563,559,22,0,0,0
0,0,0,3742,27447,559,22,0,0,0
0,0,0,8206,563,559,22,0,0,0
0,0,0,11990,30071,559,22,0,0,0
0,0,0,11760,30006,559,22,0,0,0
0,0,0,7802,28716,559,22,0,0,0
0,0,0,7802,28716,559,22,0,0,0
0,0,0,7802,28716,559,22,0,0,0
0,0,0,7802,28716,559,22,0,0,0
0,0,0,7802,28716,559,22,0,0,0
0,0,0,7802,28721,559,22,0,0,0
0,0,0,7802,28721,559,22,0,0,0
0,0,0,7802,28721,559,22,0,0,0
0,0,0,7802,28721,559,22,0,0,0
0,0,0,13043,563,559,22,0,0,0
0,0,0,12005,30066,559,22,0,0,0
0,0,0,8037,28776,559,22,0,0,0
0,0,0,20784,31827,559,22,0,0,0
0,0,0,2834,563,559,22,0,0,0
0,0,0,5475,27992,559,22,0,0,0
0,0,0,11933,30052,559,22,0,0,0
0,0,0,17734,31291,559,22,0,0,0
0,0,0,10844,29761,559,22,0,0,0
0,0,0,1914,563,559,22,0,0,0
0,0,0,1916,563,559,22,0,0,0
0,0,0,17007,563,559,22,0,0,0
0,0,0,1796,563,26342,22,0,0,0
0,0,0,1861,563,559,22,0,0,0
0,0,0,24789,32171,353,22,0,0,0
0,0,0,5766,563,559,22,0,0,0
0,0,0,5369,27968,559,22,0,0,0
0,0,0,10885,29774,559,22,0,0,0
0,0,0,12674,30225,559,22,0,0,0
0,0,0,1736,563,26445,22,0,0,0
0,0,0,13296,30357,559,22,0,0,0
0,0,0,17601,563,559,22,0,0,0
0,0,0,244,563,559,22,0,0,0
0,0,0,8060,563,559,22,0,0,0
0,0,0,19080,563,559,22,0,0,0
0,0,0,6352,563,559,22,0,0,0
0,0,0,21071,31845,559,22,0,0,0
0,0,0,8427,28889,559,22,0,0,0
0,0,0,8510,28919,353,22,0,0,0
0,0,0,5677,28066,559,22,0,0,0
0,0,0,23886,32110,559,22,0,0,0
0,0,0,12320,30135,559,22,0,0,0
0,0,0,13788,563,559,22,0,0,0
0,0,0,12704,563,559,22,0,0,0
0,0,0,6192,28252,559,22,0,0,0
0,0,0,9859,29380,559,22,0,0,0
0,0,0,16812,31003,559,22,0,0,0
0,0,0,6726,28412,559,22,0,0,0
0,0,0,20071,563,559,22,0,0,0
0,0,0,22202,409,353,22,0,0,0
0,0,0,8150,563,559,22,0,0,0
0,0,0,5993,28184,559,22,0,0,0
0,0,0,6517,28357,559,22,0,0,0
0,0,0,6560,28373,559,22,0,0,0
0,0,0,12194,563,559,22,0,0,0
0,0,0,253,563,559,22,0,0,0
0,0,0,12343,563,559,22,0,0,0
0,0,0,6517,28357,559,22,0,0,0
0,0,0,6517,28357,559,22,0,0,0
0,0,0,12340,563,559,22,0,0,0
0,0,0,14102,30493,559,22,0,0,0
0,0,0,6608,28389,559,22,0,0,0
0,0,0,23540,32080,559,22,0,0,0
0,0,0,6616,28386,559,22,0,0,0
0,0,0,3855,27502,559,22,0,0,0
0,0,0,11341,563,559,22,0,0,0
0,0,0,3497,563,559,22,0,0,0
0,0,0,2426,27050,559,22,0,0,0
0,0,0,11345,563,559,22,0,0,0
0,0,0,5005,563,559,22,0,0,0
0,0,0,6241,28267,559,22,0,0,0
0,0,0,6241,28267,559,22,0,0,0
0,0,0,6574,28379,559,22,0,0,0
0,0,0,12350,563,559,22,0,0,0
0,0,0,71,26343,559,22,0,0,0
0,0,0,6280,28284,559,22,0,0,0
0,0,0,12346,563,559,22,0,0,0
0,0,0,7426,563,559,22,0,0,0
0,0,0,13990,563,559,22,0,0,0
0,0,0,912,563,559,22,0,0,0
0,0,0,12495,563,559,22,0,0,0
0,0,0,3925,27518,559,22,0,0,0
0,0,0,3958,563,559,22,0,0,0
0,0,0,15749,563,559,22,0,0,0
0,0,0,3889,563,559,22,0,0,0
0,0,0,3889,563,559,22,0,0,0
0,0,0,11278,563,559,22,0,0,0
0,0,0,26854,563,559,22,0,0,0
0,0,0,3295,27359,559,22,0,0,0
0,0,0,14580,30571,559,22,0,0,0
0,0,0,23354,32063,559,22,0,0,0
0,0,0,18653,31577,559,22,0,0,0
0,0,0,3889,27513,559,22,0,0,0
0,0,0,3889,27513,559,22,0,0,0
0,0,0,8674,563,559,22,0,0,0
0,0,0,12861,30258,559,22,0,0,0
0,0,0,5135,27901,559,22,0,0,0
0,0,0,8453,28895,559,22,0,0,0
0,0,0,4166,563,559,22,0,0,0
0,0,0,476,26478,559,22,0,0,0
0,0,0,1129,26685,559,22,0,0,0
0,0,0,1503,563,559,22,0,0,0
0,0,0,4469,27691,559,22,0,0,0
0,0,0,215,563,32090,22,0,0,0
0,0,0,85,563,31456,22,0,0,0
0,0,0,25280,32226,559,22,0,0,0
0,0,0,85,563,31435,22,0,0,0
0,0,0,21771,563,559,22,0,0,0
0,0,0,13189,563,559,22,0,0,0
0,0,0,2579,27092,559,22,0,0,0
0,0,0,10956,563,559,22,0,0,0
0,0,0,13745,563,26197,22,0,0,0
0,0,0,19439,563,559,22,0,0,0
0,0,0,19193,31632,559,22,0,0,0
0,0,0,11429,563,559,22,0,0,0
0,0,0,959,26620,559,22,0,0,0
0,0,0,18258,563,559,22,0,0,0
0,0,0,153,563,559,22,0,0,0
0,0,0,6416,28326,559,22,0,0,0
0,0,0,6428,28330,559,22,0,0,0
0,0,0,23321,563,559,22,0,0,0
0,0,0,6423,28329,559,22,0,0,0
0,0,0,23209,563,559,22,0,0,0
0,0,0,5575,28036,559,22,0,0,0
0,0,0,5575,28036,559,22,0,0,0
0,0,0,23248,563,559,22,0,0,0
0,0,0,6430,28330,559,22,0,0,0
0,0,0,6409,28325,559,22,0,0,0
0,0,0,23078,32035,559,22,0,0,0
0,0,0,5582,563,559,22,0,0,0
0,0,0,264,563,559,22,0,0,0
0,0,0,264,563,559,22,0,0,0
0,0,0,264,563,559,22,0,0,0
0,0,0,264,563,559,22,0,0,0
0,0,0,264,563,559,22,0,0,0
0,0,0,264,563,559,22,0,0,0
0,0,0,264,563,559,22,0,0,0
0,0,0,264,563,559,22,0,0,0
0,0,0,264,563,559,22,0,0,0
0,0,0,264,563,559,22,0,0,0
0,0,0,264,563,559,22,0,0,0
0,0,0,19619,563,559,22,0,0,0
0,0,0,5530,28022,559,22,0,0,0
0,0,0,15834,563,559,22,0,0,0
